1,2,3,4,t,6,g,8,col_value
markov,N:,3,t:,0.02,g:,0.185,pingjunzhi:,2.74823E-05
markov,N:,3,t:,0.02,g:,0.19,pingjunzhi:,2.63636E-05
markov,N:,3,t:,0.02,g:,0.195,pingjunzhi:,2.99096E-05
markov,N:,3,t:,0.02,g:,0.2,pingjunzhi:,2.81827E-05
markov,N:,3,t:,0.02,g:,0.205,pingjunzhi:,3.25608E-05
markov,N:,3,t:,0.02,g:,0.21,pingjunzhi:,3.54073E-05
markov,N:,3,t:,0.02,g:,0.215,pingjunzhi:,3.00073E-05
markov,N:,3,t:,0.02,g:,0.22,pingjunzhi:,3.74897E-05
markov,N:,3,t:,0.02,g:,0.225,pingjunzhi:,3.74938E-05
markov,N:,3,t:,0.02,g:,0.23,pingjunzhi:,3.97010E-05
markov,N:,3,t:,0.02,g:,0.235,pingjunzhi:,3.80699E-05
markov,N:,3,t:,0.02,g:,0.24,pingjunzhi:,4.45947E-05
markov,N:,3,t:,0.02,g:,0.245,pingjunzhi:,4.23035E-05
markov,N:,3,t:,0.02,g:,0.25,pingjunzhi:,4.60668E-05
markov,N:,3,t:,0.02,g:,0.255,pingjunzhi:,5.54058E-05
markov,N:,3,t:,0.02,g:,0.26,pingjunzhi:,5.19256E-05
markov,N:,3,t:,0.02,g:,0.265,pingjunzhi:,4.96380E-05
markov,N:,3,t:,0.02,g:,0.27,pingjunzhi:,5.04985E-05
markov,N:,3,t:,0.02,g:,0.275,pingjunzhi:,5.62255E-05
markov,N:,3,t:,0.02,g:,0.28,pingjunzhi:,5.81208E-05
markov,N:,3,t:,0.02,g:,0.285,pingjunzhi:,5.44920E-05
markov,N:,3,t:,0.02,g:,0.29,pingjunzhi:,6.57390E-05
markov,N:,3,t:,0.02,g:,0.295,pingjunzhi:,5.45017E-05
markov,N:,3,t:,0.02,g:,0.3,pingjunzhi:,6.14688E-05
markov,N:,3,t:,0.02,g:,0.305,pingjunzhi:,6.41734E-05
markov,N:,3,t:,0.02,g:,0.31,pingjunzhi:,7.37000E-05
markov,N:,3,t:,0.02,g:,0.315,pingjunzhi:,6.73560E-05
markov,N:,3,t:,0.02,g:,0.32,pingjunzhi:,6.87400E-05
markov,N:,3,t:,0.02,g:,0.325,pingjunzhi:,7.73992E-05
markov,N:,3,t:,0.02,g:,0.33,pingjunzhi:,7.77051E-05
markov,N:,3,t:,0.02,g:,0.335,pingjunzhi:,9.32191E-05
markov,N:,3,t:,0.02,g:,0.34,pingjunzhi:,7.41364E-05
markov,N:,3,t:,0.02,g:,0.345,pingjunzhi:,8.43785E-05
markov,N:,3,t:,0.02,g:,0.35,pingjunzhi:,7.02674E-05
markov,N:,3,t:,0.02,g:,0.355,pingjunzhi:,8.82820E-05
markov,N:,3,t:,0.02,g:,0.36,pingjunzhi:,9.81536E-05
markov,N:,3,t:,0.02,g:,0.365,pingjunzhi:,9.96623E-05
markov,N:,3,t:,0.02,g:,0.37,pingjunzhi:,9.73426E-05
markov,N:,3,t:,0.02,g:,0.375,pingjunzhi:,9.28139E-05
markov,N:,3,t:,0.02,g:,0.38,pingjunzhi:,1.04510E-04
markov,N:,3,t:,0.02,g:,0.385,pingjunzhi:,1.05795E-04
markov,N:,3,t:,0.02,g:,0.39,pingjunzhi:,1.13083E-04
markov,N:,3,t:,0.02,g:,0.395,pingjunzhi:,1.07748E-04
markov,N:,3,t:,0.02,g:,0.4,pingjunzhi:,1.09744E-04
markov,N:,3,t:,0.025,g:,0,pingjunzhi:,1.33792E-06
markov,N:,3,t:,0.025,g:,0.005,pingjunzhi:,1.13335E-06
markov,N:,3,t:,0.025,g:,0.01,pingjunzhi:,1.34692E-06
markov,N:,3,t:,0.025,g:,0.015,pingjunzhi:,1.55879E-06
markov,N:,3,t:,0.025,g:,0.02,pingjunzhi:,1.57589E-06
markov,N:,3,t:,0.025,g:,0.025,pingjunzhi:,1.67777E-06
markov,N:,3,t:,0.025,g:,0.03,pingjunzhi:,1.94226E-06
markov,N:,3,t:,0.025,g:,0.035,pingjunzhi:,2.09889E-06
markov,N:,3,t:,0.025,g:,0.04,pingjunzhi:,2.73497E-06
markov,N:,3,t:,0.025,g:,0.045,pingjunzhi:,2.79805E-06
markov,N:,3,t:,0.025,g:,0.05,pingjunzhi:,3.65593E-06
markov,N:,3,t:,0.025,g:,0.055,pingjunzhi:,3.51650E-06
markov,N:,3,t:,0.025,g:,0.06,pingjunzhi:,4.03432E-06
markov,N:,3,t:,0.025,g:,0.065,pingjunzhi:,4.08280E-06
markov,N:,3,t:,0.025,g:,0.07,pingjunzhi:,5.01506E-06
markov,N:,3,t:,0.025,g:,0.075,pingjunzhi:,5.18377E-06
markov,N:,3,t:,0.025,g:,0.08,pingjunzhi:,6.07001E-06
markov,N:,3,t:,0.025,g:,0.085,pingjunzhi:,6.22498E-06
markov,N:,3,t:,0.025,g:,0.09,pingjunzhi:,7.91711E-06
markov,N:,3,t:,0.025,g:,0.095,pingjunzhi:,7.57859E-06
markov,N:,3,t:,0.025,g:,0.1,pingjunzhi:,8.63865E-06
markov,N:,3,t:,0.025,g:,0.105,pingjunzhi:,9.95400E-06
markov,N:,3,t:,0.025,g:,0.11,pingjunzhi:,9.17342E-06
markov,N:,3,t:,0.025,g:,0.115,pingjunzhi:,9.98838E-06
markov,N:,3,t:,0.025,g:,0.12,pingjunzhi:,1.04886E-05
markov,N:,3,t:,0.025,g:,0.125,pingjunzhi:,1.30955E-05
markov,N:,3,t:,0.025,g:,0.13,pingjunzhi:,1.38277E-05
markov,N:,3,t:,0.025,g:,0.135,pingjunzhi:,1.26427E-05
markov,N:,3,t:,0.025,g:,0.14,pingjunzhi:,1.41786E-05
markov,N:,3,t:,0.025,g:,0.145,pingjunzhi:,1.64147E-05
markov,N:,3,t:,0.025,g:,0.15,pingjunzhi:,1.84011E-05
markov,N:,3,t:,0.025,g:,0.155,pingjunzhi:,1.92173E-05
markov,N:,3,t:,0.025,g:,0.16,pingjunzhi:,1.85929E-05
markov,N:,3,t:,0.025,g:,0.165,pingjunzhi:,2.19184E-05
markov,N:,3,t:,0.025,g:,0.17,pingjunzhi:,2.13761E-05
markov,N:,3,t:,0.025,g:,0.175,pingjunzhi:,2.25196E-05
markov,N:,3,t:,0.025,g:,0.18,pingjunzhi:,2.40729E-05
markov,N:,3,t:,0.025,g:,0.185,pingjunzhi:,2.80090E-05
markov,N:,3,t:,0.025,g:,0.19,pingjunzhi:,2.77047E-05
markov,N:,3,t:,0.025,g:,0.195,pingjunzhi:,2.72914E-05
markov,N:,3,t:,0.025,g:,0.2,pingjunzhi:,3.02127E-05
markov,N:,3,t:,0.025,g:,0.205,pingjunzhi:,3.23095E-05
markov,N:,3,t:,0.025,g:,0.21,pingjunzhi:,3.17716E-05
markov,N:,3,t:,0.025,g:,0.215,pingjunzhi:,3.25078E-05
markov,N:,3,t:,0.025,g:,0.22,pingjunzhi:,3.13394E-05
markov,N:,3,t:,0.025,g:,0.225,pingjunzhi:,3.24655E-05
markov,N:,3,t:,0.025,g:,0.23,pingjunzhi:,3.68599E-05
markov,N:,3,t:,0.025,g:,0.235,pingjunzhi:,3.95960E-05
markov,N:,3,t:,0.025,g:,0.24,pingjunzhi:,4.31416E-05
markov,N:,3,t:,0.025,g:,0.245,pingjunzhi:,4.24968E-05
markov,N:,3,t:,0.025,g:,0.25,pingjunzhi:,4.92595E-05
markov,N:,3,t:,0.025,g:,0.255,pingjunzhi:,4.14747E-05
markov,N:,3,t:,0.025,g:,0.26,pingjunzhi:,5.06474E-05
markov,N:,3,t:,0.025,g:,0.265,pingjunzhi:,5.30100E-05
markov,N:,3,t:,0.025,g:,0.27,pingjunzhi:,5.26469E-05
markov,N:,3,t:,0.025,g:,0.275,pingjunzhi:,5.06734E-05
markov,N:,3,t:,0.025,g:,0.28,pingjunzhi:,5.71493E-05
markov,N:,3,t:,0.025,g:,0.285,pingjunzhi:,6.29790E-05
markov,N:,3,t:,0.025,g:,0.29,pingjunzhi:,6.14743E-05
markov,N:,3,t:,0.025,g:,0.295,pingjunzhi:,6.89019E-05
markov,N:,3,t:,0.025,g:,0.3,pingjunzhi:,7.22249E-05
markov,N:,3,t:,0.025,g:,0.305,pingjunzhi:,7.30674E-05
markov,N:,3,t:,0.025,g:,0.31,pingjunzhi:,6.04446E-05
markov,N:,3,t:,0.025,g:,0.315,pingjunzhi:,7.37567E-05
markov,N:,3,t:,0.025,g:,0.32,pingjunzhi:,7.51207E-05
markov,N:,3,t:,0.025,g:,0.325,pingjunzhi:,6.82344E-05
markov,N:,3,t:,0.025,g:,0.33,pingjunzhi:,7.76811E-05
markov,N:,3,t:,0.025,g:,0.335,pingjunzhi:,8.31153E-05
markov,N:,3,t:,0.025,g:,0.34,pingjunzhi:,7.63371E-05
markov,N:,3,t:,0.025,g:,0.345,pingjunzhi:,8.62653E-05
markov,N:,3,t:,0.025,g:,0.35,pingjunzhi:,8.32247E-05
markov,N:,3,t:,0.025,g:,0.355,pingjunzhi:,9.48069E-05
markov,N:,3,t:,0.025,g:,0.36,pingjunzhi:,1.08531E-04
markov,N:,3,t:,0.025,g:,0.365,pingjunzhi:,9.63771E-05
markov,N:,3,t:,0.025,g:,0.37,pingjunzhi:,1.01349E-04
markov,N:,3,t:,0.025,g:,0.375,pingjunzhi:,9.24299E-05
markov,N:,3,t:,0.025,g:,0.38,pingjunzhi:,1.02751E-04
markov,N:,3,t:,0.025,g:,0.385,pingjunzhi:,1.10083E-04
markov,N:,3,t:,0.025,g:,0.39,pingjunzhi:,1.03974E-04
markov,N:,3,t:,0.025,g:,0.395,pingjunzhi:,1.12972E-04
markov,N:,3,t:,0.025,g:,0.4,pingjunzhi:,1.09270E-04
markov,N:,3,t:,0.03,g:,0,pingjunzhi:,1.92662E-06
markov,N:,3,t:,0.03,g:,0.005,pingjunzhi:,1.80147E-06
markov,N:,3,t:,0.03,g:,0.01,pingjunzhi:,2.12524E-06
markov,N:,3,t:,0.03,g:,0.015,pingjunzhi:,2.26850E-06
markov,N:,3,t:,0.03,g:,0.02,pingjunzhi:,1.79443E-06
markov,N:,3,t:,0.03,g:,0.025,pingjunzhi:,2.23116E-06
markov,N:,3,t:,0.03,g:,0.03,pingjunzhi:,2.46432E-06
markov,N:,3,t:,0.03,g:,0.035,pingjunzhi:,2.57016E-06
markov,N:,3,t:,0.03,g:,0.04,pingjunzhi:,3.33037E-06
markov,N:,3,t:,0.03,g:,0.045,pingjunzhi:,3.03196E-06
markov,N:,3,t:,0.03,g:,0.05,pingjunzhi:,3.42533E-06
markov,N:,3,t:,0.03,g:,0.055,pingjunzhi:,4.35107E-06
markov,N:,3,t:,0.03,g:,0.06,pingjunzhi:,4.83659E-06
markov,N:,3,t:,0.03,g:,0.065,pingjunzhi:,5.31791E-06
markov,N:,3,t:,0.03,g:,0.07,pingjunzhi:,5.22207E-06
markov,N:,3,t:,0.03,g:,0.075,pingjunzhi:,5.28886E-06
markov,N:,3,t:,0.03,g:,0.08,pingjunzhi:,6.51901E-06
markov,N:,3,t:,0.03,g:,0.085,pingjunzhi:,7.20521E-06
markov,N:,3,t:,0.03,g:,0.09,pingjunzhi:,7.81267E-06
markov,N:,3,t:,0.03,g:,0.095,pingjunzhi:,8.36421E-06
markov,N:,3,t:,0.03,g:,0.1,pingjunzhi:,8.84834E-06
markov,N:,3,t:,0.03,g:,0.105,pingjunzhi:,1.08025E-05
markov,N:,3,t:,0.03,g:,0.11,pingjunzhi:,9.29644E-06
markov,N:,3,t:,0.03,g:,0.115,pingjunzhi:,1.26907E-05
markov,N:,3,t:,0.03,g:,0.12,pingjunzhi:,1.12886E-05
markov,N:,3,t:,0.03,g:,0.125,pingjunzhi:,1.14723E-05
markov,N:,3,t:,0.03,g:,0.13,pingjunzhi:,1.37101E-05
markov,N:,3,t:,0.03,g:,0.135,pingjunzhi:,1.57145E-05
markov,N:,3,t:,0.03,g:,0.14,pingjunzhi:,1.49210E-05
markov,N:,3,t:,0.03,g:,0.145,pingjunzhi:,1.57549E-05
markov,N:,3,t:,0.03,g:,0.15,pingjunzhi:,1.78988E-05
markov,N:,3,t:,0.03,g:,0.155,pingjunzhi:,1.98906E-05
markov,N:,3,t:,0.03,g:,0.16,pingjunzhi:,2.03187E-05
markov,N:,3,t:,0.03,g:,0.165,pingjunzhi:,1.91840E-05
markov,N:,3,t:,0.03,g:,0.17,pingjunzhi:,1.95047E-05
markov,N:,3,t:,0.03,g:,0.175,pingjunzhi:,2.26170E-05
markov,N:,3,t:,0.03,g:,0.18,pingjunzhi:,2.44463E-05
markov,N:,3,t:,0.03,g:,0.185,pingjunzhi:,2.79653E-05
markov,N:,3,t:,0.03,g:,0.19,pingjunzhi:,3.01737E-05
markov,N:,3,t:,0.03,g:,0.195,pingjunzhi:,2.65160E-05
markov,N:,3,t:,0.03,g:,0.2,pingjunzhi:,3.58705E-05
markov,N:,3,t:,0.03,g:,0.205,pingjunzhi:,3.09244E-05
markov,N:,3,t:,0.03,g:,0.21,pingjunzhi:,3.27592E-05
markov,N:,3,t:,0.03,g:,0.215,pingjunzhi:,3.57214E-05
markov,N:,3,t:,0.03,g:,0.22,pingjunzhi:,3.84502E-05
markov,N:,3,t:,0.03,g:,0.225,pingjunzhi:,4.16459E-05
markov,N:,3,t:,0.03,g:,0.23,pingjunzhi:,4.27352E-05
markov,N:,3,t:,0.03,g:,0.235,pingjunzhi:,3.61977E-05
markov,N:,3,t:,0.03,g:,0.24,pingjunzhi:,4.41478E-05
markov,N:,3,t:,0.03,g:,0.245,pingjunzhi:,4.56515E-05
markov,N:,3,t:,0.03,g:,0.25,pingjunzhi:,4.35545E-05
markov,N:,3,t:,0.03,g:,0.255,pingjunzhi:,4.58189E-05
markov,N:,3,t:,0.03,g:,0.26,pingjunzhi:,4.69133E-05
markov,N:,3,t:,0.03,g:,0.265,pingjunzhi:,5.37691E-05
markov,N:,3,t:,0.03,g:,0.27,pingjunzhi:,5.64815E-05
markov,N:,3,t:,0.03,g:,0.275,pingjunzhi:,5.87358E-05
markov,N:,3,t:,0.03,g:,0.28,pingjunzhi:,5.96294E-05
markov,N:,3,t:,0.03,g:,0.285,pingjunzhi:,6.09168E-05
markov,N:,3,t:,0.03,g:,0.29,pingjunzhi:,6.13201E-05
markov,N:,3,t:,0.03,g:,0.295,pingjunzhi:,6.52951E-05
markov,N:,3,t:,0.03,g:,0.3,pingjunzhi:,6.44319E-05
markov,N:,3,t:,0.03,g:,0.305,pingjunzhi:,6.70211E-05
markov,N:,3,t:,0.03,g:,0.31,pingjunzhi:,7.46220E-05
markov,N:,3,t:,0.03,g:,0.315,pingjunzhi:,7.45853E-05
markov,N:,3,t:,0.03,g:,0.32,pingjunzhi:,7.72612E-05
markov,N:,3,t:,0.03,g:,0.325,pingjunzhi:,8.12526E-05
markov,N:,3,t:,0.03,g:,0.33,pingjunzhi:,7.34220E-05
markov,N:,3,t:,0.03,g:,0.335,pingjunzhi:,8.12692E-05
markov,N:,3,t:,0.03,g:,0.34,pingjunzhi:,9.17386E-05
markov,N:,3,t:,0.03,g:,0.345,pingjunzhi:,8.02255E-05
markov,N:,3,t:,0.03,g:,0.35,pingjunzhi:,9.23362E-05
markov,N:,3,t:,0.03,g:,0.355,pingjunzhi:,9.44367E-05
markov,N:,3,t:,0.03,g:,0.36,pingjunzhi:,1.04316E-04
markov,N:,3,t:,0.03,g:,0.365,pingjunzhi:,9.95723E-05
markov,N:,3,t:,0.03,g:,0.37,pingjunzhi:,9.69334E-05
markov,N:,3,t:,0.03,g:,0.375,pingjunzhi:,1.15814E-04
markov,N:,3,t:,0.03,g:,0.38,pingjunzhi:,9.33850E-05
markov,N:,3,t:,0.03,g:,0.385,pingjunzhi:,1.07821E-04
markov,N:,3,t:,0.03,g:,0.39,pingjunzhi:,1.05644E-04
markov,N:,3,t:,0.03,g:,0.395,pingjunzhi:,1.04235E-04
markov,N:,3,t:,0.03,g:,0.4,pingjunzhi:,1.18743E-04
markov,N:,3,t:,0.035,g:,0,pingjunzhi:,2.77511E-06
markov,N:,3,t:,0.035,g:,0.005,pingjunzhi:,2.40523E-06
markov,N:,3,t:,0.035,g:,0.01,pingjunzhi:,2.58347E-06
markov,N:,3,t:,0.035,g:,0.015,pingjunzhi:,2.92024E-06
markov,N:,3,t:,0.035,g:,0.02,pingjunzhi:,2.68919E-06
markov,N:,3,t:,0.035,g:,0.025,pingjunzhi:,2.94766E-06
markov,N:,3,t:,0.035,g:,0.03,pingjunzhi:,3.01172E-06
markov,N:,3,t:,0.035,g:,0.035,pingjunzhi:,3.64344E-06
markov,N:,3,t:,0.035,g:,0.04,pingjunzhi:,4.16260E-06
markov,N:,3,t:,0.035,g:,0.045,pingjunzhi:,3.78413E-06
markov,N:,3,t:,0.035,g:,0.05,pingjunzhi:,4.52179E-06
markov,N:,3,t:,0.035,g:,0.055,pingjunzhi:,4.68621E-06
markov,N:,3,t:,0.035,g:,0.06,pingjunzhi:,4.86744E-06
markov,N:,3,t:,0.035,g:,0.065,pingjunzhi:,5.32737E-06
markov,N:,3,t:,0.035,g:,0.07,pingjunzhi:,6.13317E-06
markov,N:,3,t:,0.035,g:,0.075,pingjunzhi:,6.80091E-06
markov,N:,3,t:,0.035,g:,0.08,pingjunzhi:,7.70629E-06
markov,N:,3,t:,0.035,g:,0.085,pingjunzhi:,7.33304E-06
markov,N:,3,t:,0.035,g:,0.09,pingjunzhi:,8.66188E-06
markov,N:,3,t:,0.035,g:,0.095,pingjunzhi:,1.12227E-05
markov,N:,3,t:,0.035,g:,0.1,pingjunzhi:,1.00239E-05
markov,N:,3,t:,0.035,g:,0.105,pingjunzhi:,1.00671E-05
markov,N:,3,t:,0.035,g:,0.11,pingjunzhi:,1.03803E-05
markov,N:,3,t:,0.035,g:,0.115,pingjunzhi:,1.21615E-05
markov,N:,3,t:,0.035,g:,0.12,pingjunzhi:,1.29148E-05
markov,N:,3,t:,0.035,g:,0.125,pingjunzhi:,1.35490E-05
markov,N:,3,t:,0.035,g:,0.13,pingjunzhi:,1.36571E-05
markov,N:,3,t:,0.035,g:,0.135,pingjunzhi:,1.55313E-05
markov,N:,3,t:,0.035,g:,0.14,pingjunzhi:,1.72675E-05
markov,N:,3,t:,0.035,g:,0.145,pingjunzhi:,1.61718E-05
markov,N:,3,t:,0.035,g:,0.15,pingjunzhi:,1.95769E-05
markov,N:,3,t:,0.035,g:,0.155,pingjunzhi:,1.90077E-05
markov,N:,3,t:,0.035,g:,0.16,pingjunzhi:,2.22644E-05
markov,N:,3,t:,0.035,g:,0.165,pingjunzhi:,2.41926E-05
markov,N:,3,t:,0.035,g:,0.17,pingjunzhi:,2.54040E-05
markov,N:,3,t:,0.035,g:,0.175,pingjunzhi:,2.40682E-05
markov,N:,3,t:,0.035,g:,0.18,pingjunzhi:,2.56298E-05
markov,N:,3,t:,0.035,g:,0.185,pingjunzhi:,2.52694E-05
markov,N:,3,t:,0.035,g:,0.19,pingjunzhi:,3.12608E-05
markov,N:,3,t:,0.035,g:,0.195,pingjunzhi:,3.18324E-05
markov,N:,3,t:,0.035,g:,0.2,pingjunzhi:,3.21842E-05
markov,N:,3,t:,0.035,g:,0.205,pingjunzhi:,3.13495E-05
markov,N:,3,t:,0.035,g:,0.21,pingjunzhi:,3.59564E-05
markov,N:,3,t:,0.035,g:,0.215,pingjunzhi:,3.47590E-05
markov,N:,3,t:,0.035,g:,0.22,pingjunzhi:,3.58090E-05
markov,N:,3,t:,0.035,g:,0.225,pingjunzhi:,3.64888E-05
markov,N:,3,t:,0.035,g:,0.23,pingjunzhi:,3.74184E-05
markov,N:,3,t:,0.035,g:,0.235,pingjunzhi:,4.13121E-05
markov,N:,3,t:,0.035,g:,0.24,pingjunzhi:,4.86385E-05
markov,N:,3,t:,0.035,g:,0.245,pingjunzhi:,4.12772E-05
markov,N:,3,t:,0.035,g:,0.25,pingjunzhi:,4.97653E-05
markov,N:,3,t:,0.035,g:,0.255,pingjunzhi:,4.79246E-05
markov,N:,3,t:,0.035,g:,0.26,pingjunzhi:,4.96489E-05
markov,N:,3,t:,0.035,g:,0.265,pingjunzhi:,5.53082E-05
markov,N:,3,t:,0.035,g:,0.27,pingjunzhi:,5.72366E-05
markov,N:,3,t:,0.035,g:,0.275,pingjunzhi:,5.45769E-05
markov,N:,3,t:,0.035,g:,0.28,pingjunzhi:,5.75087E-05
markov,N:,3,t:,0.035,g:,0.285,pingjunzhi:,6.10206E-05
markov,N:,3,t:,0.035,g:,0.29,pingjunzhi:,6.19290E-05
markov,N:,3,t:,0.035,g:,0.295,pingjunzhi:,5.70539E-05
markov,N:,3,t:,0.035,g:,0.3,pingjunzhi:,6.24494E-05
markov,N:,3,t:,0.035,g:,0.305,pingjunzhi:,6.85677E-05
markov,N:,3,t:,0.035,g:,0.31,pingjunzhi:,7.18604E-05
markov,N:,3,t:,0.035,g:,0.315,pingjunzhi:,7.33567E-05
markov,N:,3,t:,0.035,g:,0.32,pingjunzhi:,7.59107E-05
markov,N:,3,t:,0.035,g:,0.325,pingjunzhi:,8.06782E-05
markov,N:,3,t:,0.035,g:,0.33,pingjunzhi:,8.44975E-05
markov,N:,3,t:,0.035,g:,0.335,pingjunzhi:,8.62670E-05
markov,N:,3,t:,0.035,g:,0.34,pingjunzhi:,7.72415E-05
markov,N:,3,t:,0.035,g:,0.345,pingjunzhi:,9.16521E-05
markov,N:,3,t:,0.035,g:,0.35,pingjunzhi:,9.14811E-05
markov,N:,3,t:,0.035,g:,0.355,pingjunzhi:,9.21748E-05
markov,N:,3,t:,0.035,g:,0.36,pingjunzhi:,9.29446E-05
markov,N:,3,t:,0.035,g:,0.365,pingjunzhi:,9.50831E-05
markov,N:,3,t:,0.035,g:,0.37,pingjunzhi:,8.70142E-05
markov,N:,3,t:,0.035,g:,0.375,pingjunzhi:,9.84833E-05
markov,N:,3,t:,0.035,g:,0.38,pingjunzhi:,1.03608E-04
markov,N:,3,t:,0.035,g:,0.385,pingjunzhi:,1.17572E-04
markov,N:,3,t:,0.035,g:,0.39,pingjunzhi:,9.86763E-05
markov,N:,3,t:,0.035,g:,0.395,pingjunzhi:,1.13775E-04
markov,N:,3,t:,0.035,g:,0.4,pingjunzhi:,1.12985E-04
markov,N:,3,t:,0.04,g:,0,pingjunzhi:,3.40969E-06
markov,N:,3,t:,0.04,g:,0.005,pingjunzhi:,3.00916E-06
markov,N:,3,t:,0.04,g:,0.01,pingjunzhi:,3.58508E-06
markov,N:,3,t:,0.04,g:,0.015,pingjunzhi:,3.74921E-06
markov,N:,3,t:,0.04,g:,0.02,pingjunzhi:,3.81605E-06
markov,N:,3,t:,0.04,g:,0.025,pingjunzhi:,3.52457E-06
markov,N:,3,t:,0.04,g:,0.03,pingjunzhi:,3.50370E-06
markov,N:,3,t:,0.04,g:,0.035,pingjunzhi:,4.03050E-06
markov,N:,3,t:,0.04,g:,0.04,pingjunzhi:,4.79006E-06
markov,N:,3,t:,0.04,g:,0.045,pingjunzhi:,5.23007E-06
markov,N:,3,t:,0.04,g:,0.05,pingjunzhi:,5.80470E-06
markov,N:,3,t:,0.04,g:,0.055,pingjunzhi:,5.00849E-06
markov,N:,3,t:,0.04,g:,0.06,pingjunzhi:,5.96369E-06
markov,N:,3,t:,0.04,g:,0.065,pingjunzhi:,6.72331E-06
markov,N:,3,t:,0.04,g:,0.07,pingjunzhi:,7.42117E-06
markov,N:,3,t:,0.04,g:,0.075,pingjunzhi:,6.84284E-06
markov,N:,3,t:,0.04,g:,0.08,pingjunzhi:,7.09180E-06
markov,N:,3,t:,0.04,g:,0.085,pingjunzhi:,8.90724E-06
markov,N:,3,t:,0.04,g:,0.09,pingjunzhi:,9.16933E-06
markov,N:,3,t:,0.04,g:,0.095,pingjunzhi:,9.84779E-06
markov,N:,3,t:,0.04,g:,0.1,pingjunzhi:,9.83294E-06
markov,N:,3,t:,0.04,g:,0.105,pingjunzhi:,1.19967E-05
markov,N:,3,t:,0.04,g:,0.11,pingjunzhi:,1.31671E-05
markov,N:,3,t:,0.04,g:,0.115,pingjunzhi:,1.27525E-05
markov,N:,3,t:,0.04,g:,0.12,pingjunzhi:,1.22647E-05
markov,N:,3,t:,0.04,g:,0.125,pingjunzhi:,1.39702E-05
markov,N:,3,t:,0.04,g:,0.13,pingjunzhi:,1.40607E-05
markov,N:,3,t:,0.04,g:,0.135,pingjunzhi:,1.50005E-05
markov,N:,3,t:,0.04,g:,0.14,pingjunzhi:,1.79287E-05
markov,N:,3,t:,0.04,g:,0.145,pingjunzhi:,1.74456E-05
markov,N:,3,t:,0.04,g:,0.15,pingjunzhi:,1.88049E-05
markov,N:,3,t:,0.04,g:,0.155,pingjunzhi:,2.04312E-05
markov,N:,3,t:,0.04,g:,0.16,pingjunzhi:,2.14053E-05
markov,N:,3,t:,0.04,g:,0.165,pingjunzhi:,2.77359E-05
markov,N:,3,t:,0.04,g:,0.17,pingjunzhi:,2.43274E-05
markov,N:,3,t:,0.04,g:,0.175,pingjunzhi:,2.53724E-05
markov,N:,3,t:,0.04,g:,0.18,pingjunzhi:,2.54966E-05
markov,N:,3,t:,0.04,g:,0.185,pingjunzhi:,3.24871E-05
markov,N:,3,t:,0.04,g:,0.19,pingjunzhi:,3.25236E-05
markov,N:,3,t:,0.04,g:,0.195,pingjunzhi:,3.07902E-05
markov,N:,3,t:,0.04,g:,0.2,pingjunzhi:,3.28131E-05
markov,N:,3,t:,0.04,g:,0.205,pingjunzhi:,3.47703E-05
markov,N:,3,t:,0.04,g:,0.21,pingjunzhi:,3.40866E-05
markov,N:,3,t:,0.04,g:,0.215,pingjunzhi:,3.86201E-05
markov,N:,3,t:,0.04,g:,0.22,pingjunzhi:,4.31841E-05
markov,N:,3,t:,0.04,g:,0.225,pingjunzhi:,3.66044E-05
markov,N:,3,t:,0.04,g:,0.23,pingjunzhi:,3.98939E-05
markov,N:,3,t:,0.04,g:,0.235,pingjunzhi:,4.59243E-05
markov,N:,3,t:,0.04,g:,0.24,pingjunzhi:,4.37748E-05
markov,N:,3,t:,0.04,g:,0.245,pingjunzhi:,4.55087E-05
markov,N:,3,t:,0.04,g:,0.25,pingjunzhi:,4.68957E-05
markov,N:,3,t:,0.04,g:,0.255,pingjunzhi:,4.55095E-05
markov,N:,3,t:,0.04,g:,0.26,pingjunzhi:,4.91589E-05
markov,N:,3,t:,0.04,g:,0.265,pingjunzhi:,5.45205E-05
markov,N:,3,t:,0.04,g:,0.27,pingjunzhi:,5.19688E-05
markov,N:,3,t:,0.04,g:,0.275,pingjunzhi:,5.35369E-05
markov,N:,3,t:,0.04,g:,0.28,pingjunzhi:,5.77776E-05
markov,N:,3,t:,0.04,g:,0.285,pingjunzhi:,6.56010E-05
markov,N:,3,t:,0.04,g:,0.29,pingjunzhi:,6.35276E-05
markov,N:,3,t:,0.04,g:,0.295,pingjunzhi:,6.28013E-05
markov,N:,3,t:,0.04,g:,0.3,pingjunzhi:,7.19687E-05
markov,N:,3,t:,0.04,g:,0.305,pingjunzhi:,7.07808E-05
markov,N:,3,t:,0.04,g:,0.31,pingjunzhi:,6.92512E-05
markov,N:,3,t:,0.04,g:,0.315,pingjunzhi:,8.04619E-05
markov,N:,3,t:,0.04,g:,0.32,pingjunzhi:,7.14997E-05
markov,N:,3,t:,0.04,g:,0.325,pingjunzhi:,8.02588E-05
markov,N:,3,t:,0.04,g:,0.33,pingjunzhi:,7.48478E-05
markov,N:,3,t:,0.04,g:,0.335,pingjunzhi:,8.23780E-05
markov,N:,3,t:,0.04,g:,0.34,pingjunzhi:,8.59755E-05
markov,N:,3,t:,0.04,g:,0.345,pingjunzhi:,8.40120E-05
markov,N:,3,t:,0.04,g:,0.35,pingjunzhi:,9.97544E-05
