col1,col2,col3,col4,t,col6,g,col8,col_value
non-markov,N:,3,t:,0.3,g:,0.088,pingjunzhi:,0.011140657
non-markov,N:,3,t:,0.3,g:,0.092,pingjunzhi:,0.010242694
non-markov,N:,3,t:,0.3,g:,0.096,pingjunzhi:,0.009191462
non-markov,N:,3,t:,0.3,g:,0.1,pingjunzhi:,0.010770652
non-markov,N:,3,t:,0.3,g:,0.104,pingjunzhi:,0.010254065
non-markov,N:,3,t:,0.3,g:,0.108,pingjunzhi:,0.010786301
non-markov,N:,3,t:,0.3,g:,0.112,pingjunzhi:,0.010801534
non-markov,N:,3,t:,0.3,g:,0.116,pingjunzhi:,0.01024049
non-markov,N:,3,t:,0.3,g:,0.12,pingjunzhi:,0.01024728
non-markov,N:,3,t:,0.3,g:,0.124,pingjunzhi:,0.010581659
non-markov,N:,3,t:,0.3,g:,0.128,pingjunzhi:,0.010448632
non-markov,N:,3,t:,0.3,g:,0.132,pingjunzhi:,0.008419825
non-markov,N:,3,t:,0.3,g:,0.136,pingjunzhi:,0.009416743
non-markov,N:,3,t:,0.3,g:,0.14,pingjunzhi:,0.010440062
non-markov,N:,3,t:,0.3,g:,0.144,pingjunzhi:,0.010554461
non-markov,N:,3,t:,0.3,g:,0.148,pingjunzhi:,0.010495515
non-markov,N:,3,t:,0.3,g:,0.152,pingjunzhi:,0.009552881
non-markov,N:,3,t:,0.3,g:,0.156,pingjunzhi:,0.011590973
non-markov,N:,3,t:,0.3,g:,0.16,pingjunzhi:,0.011740478
non-markov,N:,3,t:,0.3,g:,0.164,pingjunzhi:,0.011930294
non-markov,N:,3,t:,0.3,g:,0.168,pingjunzhi:,0.012192469
non-markov,N:,3,t:,0.3,g:,0.172,pingjunzhi:,0.011301794
non-markov,N:,3,t:,0.3,g:,0.176,pingjunzhi:,0.009745866
non-markov,N:,3,t:,0.3,g:,0.18,pingjunzhi:,0.009269149
non-markov,N:,3,t:,0.3,g:,0.184,pingjunzhi:,0.009634905
non-markov,N:,3,t:,0.3,g:,0.188,pingjunzhi:,0.011485356
non-markov,N:,3,t:,0.3,g:,0.192,pingjunzhi:,0.010828228
non-markov,N:,3,t:,0.3,g:,0.196,pingjunzhi:,0.008746496
non-markov,N:,3,t:,0.3,g:,0.2,pingjunzhi:,0.010770569
non-markov,N:,3,t:,0.3,g:,0.204,pingjunzhi:,0.010739904
non-markov,N:,3,t:,0.3,g:,0.208,pingjunzhi:,0.010348497
non-markov,N:,3,t:,0.3,g:,0.212,pingjunzhi:,0.011216901
non-markov,N:,3,t:,0.3,g:,0.216,pingjunzhi:,0.010224286
non-markov,N:,3,t:,0.3,g:,0.22,pingjunzhi:,0.01098893
non-markov,N:,3,t:,0.3,g:,0.224,pingjunzhi:,0.010640345
non-markov,N:,3,t:,0.3,g:,0.228,pingjunzhi:,0.009062407
non-markov,N:,3,t:,0.3,g:,0.232,pingjunzhi:,0.009993457
non-markov,N:,3,t:,0.3,g:,0.236,pingjunzhi:,0.009615333
non-markov,N:,3,t:,0.3,g:,0.24,pingjunzhi:,0.01161236
non-markov,N:,3,t:,0.3,g:,0.244,pingjunzhi:,0.009200196
non-markov,N:,3,t:,0.3,g:,0.248,pingjunzhi:,0.011043392
non-markov,N:,3,t:,0.3,g:,0.252,pingjunzhi:,0.010975445
non-markov,N:,3,t:,0.3,g:,0.256,pingjunzhi:,0.011113195
non-markov,N:,3,t:,0.3,g:,0.26,pingjunzhi:,0.012349174
non-markov,N:,3,t:,0.3,g:,0.264,pingjunzhi:,0.0090396
non-markov,N:,3,t:,0.3,g:,0.268,pingjunzhi:,0.010142581
non-markov,N:,3,t:,0.3,g:,0.272,pingjunzhi:,0.011391333
non-markov,N:,3,t:,0.3,g:,0.276,pingjunzhi:,0.010077884
non-markov,N:,3,t:,0.3,g:,0.28,pingjunzhi:,0.010580021
non-markov,N:,3,t:,0.3,g:,0.284,pingjunzhi:,0.009908674
non-markov,N:,3,t:,0.3,g:,0.288,pingjunzhi:,0.011293581
non-markov,N:,3,t:,0.3,g:,0.292,pingjunzhi:,0.011339548
non-markov,N:,3,t:,0.3,g:,0.296,pingjunzhi:,0.010678647
non-markov,N:,3,t:,0.3,g:,0.3,pingjunzhi:,0.01223394
non-markov,N:,3,t:,0.3,g:,0.304,pingjunzhi:,0.013506891
non-markov,N:,3,t:,0.3,g:,0.308,pingjunzhi:,0.010340404
non-markov,N:,3,t:,0.3,g:,0.312,pingjunzhi:,0.01102974
non-markov,N:,3,t:,0.3,g:,0.316,pingjunzhi:,0.01108402
non-markov,N:,3,t:,0.3,g:,0.32,pingjunzhi:,0.009192502
non-markov,N:,3,t:,0.3,g:,0.324,pingjunzhi:,0.011823941
non-markov,N:,3,t:,0.3,g:,0.328,pingjunzhi:,0.010631974
non-markov,N:,3,t:,0.3,g:,0.332,pingjunzhi:,0.011714267
non-markov,N:,3,t:,0.3,g:,0.336,pingjunzhi:,0.010248041
non-markov,N:,3,t:,0.3,g:,0.34,pingjunzhi:,0.012729036
non-markov,N:,3,t:,0.3,g:,0.344,pingjunzhi:,0.013244624
non-markov,N:,3,t:,0.3,g:,0.348,pingjunzhi:,0.010074112
non-markov,N:,3,t:,0.3,g:,0.352,pingjunzhi:,0.012802384
non-markov,N:,3,t:,0.3,g:,0.356,pingjunzhi:,0.012448735
non-markov,N:,3,t:,0.3,g:,0.36,pingjunzhi:,0.012419417
non-markov,N:,3,t:,0.3,g:,0.364,pingjunzhi:,0.013052416
non-markov,N:,3,t:,0.3,g:,0.368,pingjunzhi:,0.012138351
non-markov,N:,3,t:,0.3,g:,0.372,pingjunzhi:,0.013361506
non-markov,N:,3,t:,0.3,g:,0.376,pingjunzhi:,0.013088518
non-markov,N:,3,t:,0.3,g:,0.38,pingjunzhi:,0.011834511
non-markov,N:,3,t:,0.3,g:,0.384,pingjunzhi:,0.010523588
non-markov,N:,3,t:,0.3,g:,0.388,pingjunzhi:,0.012360977
non-markov,N:,3,t:,0.3,g:,0.392,pingjunzhi:,0.009461971
non-markov,N:,3,t:,0.3,g:,0.396,pingjunzhi:,0.012022845
non-markov,N:,3,t:,0.3,g:,0.4,pingjunzhi:,0.013620761
non-markov,N:,3,t:,0.304,g:,0,pingjunzhi:,0.011032508
non-markov,N:,3,t:,0.304,g:,0.004,pingjunzhi:,0.010444529
non-markov,N:,3,t:,0.304,g:,0.008,pingjunzhi:,0.010013908
non-markov,N:,3,t:,0.304,g:,0.012,pingjunzhi:,0.009664154
non-markov,N:,3,t:,0.304,g:,0.016,pingjunzhi:,0.010363792
non-markov,N:,3,t:,0.304,g:,0.02,pingjunzhi:,0.011090655
non-markov,N:,3,t:,0.304,g:,0.024,pingjunzhi:,0.009858969
non-markov,N:,3,t:,0.304,g:,0.028,pingjunzhi:,0.009897185
non-markov,N:,3,t:,0.304,g:,0.032,pingjunzhi:,0.009164447
non-markov,N:,3,t:,0.304,g:,0.036,pingjunzhi:,0.010887481
non-markov,N:,3,t:,0.304,g:,0.04,pingjunzhi:,0.010130177
non-markov,N:,3,t:,0.304,g:,0.044,pingjunzhi:,0.008950411
non-markov,N:,3,t:,0.304,g:,0.048,pingjunzhi:,0.009195241
non-markov,N:,3,t:,0.304,g:,0.052,pingjunzhi:,0.010420479
non-markov,N:,3,t:,0.304,g:,0.056,pingjunzhi:,0.01047544
non-markov,N:,3,t:,0.304,g:,0.06,pingjunzhi:,0.009567694
non-markov,N:,3,t:,0.304,g:,0.064,pingjunzhi:,0.010415798
non-markov,N:,3,t:,0.304,g:,0.068,pingjunzhi:,0.00983015
non-markov,N:,3,t:,0.304,g:,0.072,pingjunzhi:,0.0120031
non-markov,N:,3,t:,0.304,g:,0.076,pingjunzhi:,0.008309171
non-markov,N:,3,t:,0.304,g:,0.08,pingjunzhi:,0.009723447
non-markov,N:,3,t:,0.304,g:,0.084,pingjunzhi:,0.009955414
non-markov,N:,3,t:,0.304,g:,0.088,pingjunzhi:,0.009700402
non-markov,N:,3,t:,0.304,g:,0.092,pingjunzhi:,0.010349743
non-markov,N:,3,t:,0.304,g:,0.096,pingjunzhi:,0.010808344
non-markov,N:,3,t:,0.304,g:,0.1,pingjunzhi:,0.01023217
non-markov,N:,3,t:,0.304,g:,0.104,pingjunzhi:,0.010559398
non-markov,N:,3,t:,0.304,g:,0.108,pingjunzhi:,0.00969305
non-markov,N:,3,t:,0.304,g:,0.112,pingjunzhi:,0.008763067
non-markov,N:,3,t:,0.304,g:,0.116,pingjunzhi:,0.008367062
non-markov,N:,3,t:,0.304,g:,0.12,pingjunzhi:,0.009499093
non-markov,N:,3,t:,0.304,g:,0.124,pingjunzhi:,0.010233267
non-markov,N:,3,t:,0.304,g:,0.128,pingjunzhi:,0.00948329
non-markov,N:,3,t:,0.304,g:,0.132,pingjunzhi:,0.010702727
non-markov,N:,3,t:,0.304,g:,0.136,pingjunzhi:,0.010196619
non-markov,N:,3,t:,0.304,g:,0.14,pingjunzhi:,0.010441273
non-markov,N:,3,t:,0.304,g:,0.144,pingjunzhi:,0.009101215
non-markov,N:,3,t:,0.304,g:,0.148,pingjunzhi:,0.010270854
non-markov,N:,3,t:,0.304,g:,0.152,pingjunzhi:,0.010347437
non-markov,N:,3,t:,0.304,g:,0.156,pingjunzhi:,0.011092226
non-markov,N:,3,t:,0.304,g:,0.16,pingjunzhi:,0.010446085
non-markov,N:,3,t:,0.304,g:,0.164,pingjunzhi:,0.010528326
non-markov,N:,3,t:,0.304,g:,0.168,pingjunzhi:,0.011753881
non-markov,N:,3,t:,0.304,g:,0.172,pingjunzhi:,0.010690661
non-markov,N:,3,t:,0.304,g:,0.176,pingjunzhi:,0.010397186
non-markov,N:,3,t:,0.304,g:,0.18,pingjunzhi:,0.010018717
non-markov,N:,3,t:,0.304,g:,0.184,pingjunzhi:,0.009069907
non-markov,N:,3,t:,0.304,g:,0.188,pingjunzhi:,0.010464402
non-markov,N:,3,t:,0.304,g:,0.192,pingjunzhi:,0.010309344
non-markov,N:,3,t:,0.304,g:,0.196,pingjunzhi:,0.010436841
non-markov,N:,3,t:,0.304,g:,0.2,pingjunzhi:,0.011087419
non-markov,N:,3,t:,0.304,g:,0.204,pingjunzhi:,0.010741111
non-markov,N:,3,t:,0.304,g:,0.208,pingjunzhi:,0.010603713
non-markov,N:,3,t:,0.304,g:,0.212,pingjunzhi:,0.010842643
non-markov,N:,3,t:,0.304,g:,0.216,pingjunzhi:,0.010475236
non-markov,N:,3,t:,0.304,g:,0.22,pingjunzhi:,0.009248171
non-markov,N:,3,t:,0.304,g:,0.224,pingjunzhi:,0.01060326
non-markov,N:,3,t:,0.304,g:,0.228,pingjunzhi:,0.010938208
non-markov,N:,3,t:,0.304,g:,0.232,pingjunzhi:,0.012169013
non-markov,N:,3,t:,0.304,g:,0.236,pingjunzhi:,0.011484449
non-markov,N:,3,t:,0.304,g:,0.24,pingjunzhi:,0.012488658
non-markov,N:,3,t:,0.304,g:,0.244,pingjunzhi:,0.010209575
non-markov,N:,3,t:,0.304,g:,0.248,pingjunzhi:,0.010022665
non-markov,N:,3,t:,0.304,g:,0.252,pingjunzhi:,0.01140766
non-markov,N:,3,t:,0.304,g:,0.256,pingjunzhi:,0.009782334
non-markov,N:,3,t:,0.304,g:,0.26,pingjunzhi:,0.00934447
non-markov,N:,3,t:,0.304,g:,0.264,pingjunzhi:,0.011381018
non-markov,N:,3,t:,0.304,g:,0.268,pingjunzhi:,0.010878262
non-markov,N:,3,t:,0.304,g:,0.272,pingjunzhi:,0.009812351
non-markov,N:,3,t:,0.304,g:,0.276,pingjunzhi:,0.012845035
non-markov,N:,3,t:,0.304,g:,0.28,pingjunzhi:,0.01052963
non-markov,N:,3,t:,0.304,g:,0.284,pingjunzhi:,0.009300424
non-markov,N:,3,t:,0.304,g:,0.288,pingjunzhi:,0.010776948
non-markov,N:,3,t:,0.304,g:,0.292,pingjunzhi:,0.011998463
non-markov,N:,3,t:,0.304,g:,0.296,pingjunzhi:,0.012832338
non-markov,N:,3,t:,0.304,g:,0.3,pingjunzhi:,0.010528857
non-markov,N:,3,t:,0.304,g:,0.304,pingjunzhi:,0.013271533
non-markov,N:,3,t:,0.304,g:,0.308,pingjunzhi:,0.011928969
non-markov,N:,3,t:,0.304,g:,0.312,pingjunzhi:,0.011273872
non-markov,N:,3,t:,0.304,g:,0.316,pingjunzhi:,0.009324204
non-markov,N:,3,t:,0.304,g:,0.32,pingjunzhi:,0.012870528
non-markov,N:,3,t:,0.304,g:,0.324,pingjunzhi:,0.009927891
non-markov,N:,3,t:,0.304,g:,0.328,pingjunzhi:,0.009345832
non-markov,N:,3,t:,0.304,g:,0.332,pingjunzhi:,0.011720299
non-markov,N:,3,t:,0.304,g:,0.336,pingjunzhi:,0.011030314
non-markov,N:,3,t:,0.304,g:,0.34,pingjunzhi:,0.012042369
non-markov,N:,3,t:,0.304,g:,0.344,pingjunzhi:,0.010522174
non-markov,N:,3,t:,0.304,g:,0.348,pingjunzhi:,0.011833006
non-markov,N:,3,t:,0.304,g:,0.352,pingjunzhi:,0.010088297
non-markov,N:,3,t:,0.304,g:,0.356,pingjunzhi:,0.011472691
non-markov,N:,3,t:,0.304,g:,0.36,pingjunzhi:,0.010620912
non-markov,N:,3,t:,0.304,g:,0.364,pingjunzhi:,0.012803033
non-markov,N:,3,t:,0.304,g:,0.368,pingjunzhi:,0.010993267
non-markov,N:,3,t:,0.304,g:,0.372,pingjunzhi:,0.010704209
non-markov,N:,3,t:,0.304,g:,0.376,pingjunzhi:,0.011200071
non-markov,N:,3,t:,0.304,g:,0.38,pingjunzhi:,0.011531761
non-markov,N:,3,t:,0.304,g:,0.384,pingjunzhi:,0.009314404
non-markov,N:,3,t:,0.304,g:,0.388,pingjunzhi:,0.010288645
non-markov,N:,3,t:,0.304,g:,0.392,pingjunzhi:,0.010320781
non-markov,N:,3,t:,0.304,g:,0.396,pingjunzhi:,0.012646326
non-markov,N:,3,t:,0.304,g:,0.4,pingjunzhi:,0.011218721
non-markov,N:,3,t:,0.308,g:,0,pingjunzhi:,0.010547336
non-markov,N:,3,t:,0.308,g:,0.004,pingjunzhi:,0.009744133
non-markov,N:,3,t:,0.308,g:,0.008,pingjunzhi:,0.010339903
non-markov,N:,3,t:,0.308,g:,0.012,pingjunzhi:,0.011572828
non-markov,N:,3,t:,0.308,g:,0.016,pingjunzhi:,0.009165137
non-markov,N:,3,t:,0.308,g:,0.02,pingjunzhi:,0.009253069
non-markov,N:,3,t:,0.308,g:,0.024,pingjunzhi:,0.009929098
non-markov,N:,3,t:,0.308,g:,0.028,pingjunzhi:,0.010370728
non-markov,N:,3,t:,0.308,g:,0.032,pingjunzhi:,0.009871076
non-markov,N:,3,t:,0.308,g:,0.036,pingjunzhi:,0.009513439
non-markov,N:,3,t:,0.308,g:,0.04,pingjunzhi:,0.009230698
non-markov,N:,3,t:,0.308,g:,0.044,pingjunzhi:,0.010316458
non-markov,N:,3,t:,0.308,g:,0.048,pingjunzhi:,0.010694994
non-markov,N:,3,t:,0.308,g:,0.052,pingjunzhi:,0.009649029
non-markov,N:,3,t:,0.308,g:,0.056,pingjunzhi:,0.009159809
non-markov,N:,3,t:,0.308,g:,0.06,pingjunzhi:,0.010159407
non-markov,N:,3,t:,0.308,g:,0.064,pingjunzhi:,0.009365575
non-markov,N:,3,t:,0.308,g:,0.068,pingjunzhi:,0.009693984
non-markov,N:,3,t:,0.308,g:,0.072,pingjunzhi:,0.009895765
non-markov,N:,3,t:,0.308,g:,0.076,pingjunzhi:,0.00926051
non-markov,N:,3,t:,0.308,g:,0.08,pingjunzhi:,0.011198644
non-markov,N:,3,t:,0.308,g:,0.084,pingjunzhi:,0.010149781
non-markov,N:,3,t:,0.308,g:,0.088,pingjunzhi:,0.009114608
non-markov,N:,3,t:,0.308,g:,0.092,pingjunzhi:,0.010400651
non-markov,N:,3,t:,0.308,g:,0.096,pingjunzhi:,0.008973898
non-markov,N:,3,t:,0.308,g:,0.1,pingjunzhi:,0.011082473
non-markov,N:,3,t:,0.308,g:,0.104,pingjunzhi:,0.010154431
non-markov,N:,3,t:,0.308,g:,0.108,pingjunzhi:,0.009554769
non-markov,N:,3,t:,0.308,g:,0.112,pingjunzhi:,0.010512319
non-markov,N:,3,t:,0.308,g:,0.116,pingjunzhi:,0.010135593
non-markov,N:,3,t:,0.308,g:,0.12,pingjunzhi:,0.009828792
non-markov,N:,3,t:,0.308,g:,0.124,pingjunzhi:,0.010304393
non-markov,N:,3,t:,0.308,g:,0.128,pingjunzhi:,0.008922087
non-markov,N:,3,t:,0.308,g:,0.132,pingjunzhi:,0.008579972
non-markov,N:,3,t:,0.308,g:,0.136,pingjunzhi:,0.011865122
non-markov,N:,3,t:,0.308,g:,0.14,pingjunzhi:,0.01033906
non-markov,N:,3,t:,0.308,g:,0.144,pingjunzhi:,0.009888138
non-markov,N:,3,t:,0.308,g:,0.148,pingjunzhi:,0.00925259
non-markov,N:,3,t:,0.308,g:,0.152,pingjunzhi:,0.011544942
non-markov,N:,3,t:,0.308,g:,0.156,pingjunzhi:,0.00955964
non-markov,N:,3,t:,0.308,g:,0.16,pingjunzhi:,0.010854883
non-markov,N:,3,t:,0.308,g:,0.164,pingjunzhi:,0.010998847
non-markov,N:,3,t:,0.308,g:,0.168,pingjunzhi:,0.009684642
non-markov,N:,3,t:,0.308,g:,0.172,pingjunzhi:,0.009597201
non-markov,N:,3,t:,0.308,g:,0.176,pingjunzhi:,0.011085345
non-markov,N:,3,t:,0.308,g:,0.18,pingjunzhi:,0.010133935
non-markov,N:,3,t:,0.308,g:,0.184,pingjunzhi:,0.009536122
non-markov,N:,3,t:,0.308,g:,0.188,pingjunzhi:,0.011127849
non-markov,N:,3,t:,0.308,g:,0.192,pingjunzhi:,0.010503799
non-markov,N:,3,t:,0.308,g:,0.196,pingjunzhi:,0.009953899
non-markov,N:,3,t:,0.308,g:,0.2,pingjunzhi:,0.011269715
non-markov,N:,3,t:,0.308,g:,0.204,pingjunzhi:,0.010298413
non-markov,N:,3,t:,0.308,g:,0.208,pingjunzhi:,0.009694629
non-markov,N:,3,t:,0.308,g:,0.212,pingjunzhi:,0.010759717
non-markov,N:,3,t:,0.308,g:,0.216,pingjunzhi:,0.011280248
non-markov,N:,3,t:,0.308,g:,0.22,pingjunzhi:,0.009861389
non-markov,N:,3,t:,0.308,g:,0.224,pingjunzhi:,0.010675973
non-markov,N:,3,t:,0.308,g:,0.228,pingjunzhi:,0.011464983
non-markov,N:,3,t:,0.308,g:,0.232,pingjunzhi:,0.009513466
non-markov,N:,3,t:,0.308,g:,0.236,pingjunzhi:,0.012309339
non-markov,N:,3,t:,0.308,g:,0.24,pingjunzhi:,0.008851155
non-markov,N:,3,t:,0.308,g:,0.244,pingjunzhi:,0.011361943
non-markov,N:,3,t:,0.308,g:,0.248,pingjunzhi:,0.011787718
non-markov,N:,3,t:,0.308,g:,0.252,pingjunzhi:,0.009568541
non-markov,N:,3,t:,0.308,g:,0.256,pingjunzhi:,0.010970318
non-markov,N:,3,t:,0.308,g:,0.26,pingjunzhi:,0.010821802
non-markov,N:,3,t:,0.308,g:,0.264,pingjunzhi:,0.0125849
non-markov,N:,3,t:,0.308,g:,0.268,pingjunzhi:,0.009889209
non-markov,N:,3,t:,0.308,g:,0.272,pingjunzhi:,0.009658791
non-markov,N:,3,t:,0.308,g:,0.276,pingjunzhi:,0.009451618
non-markov,N:,3,t:,0.308,g:,0.28,pingjunzhi:,0.010539172
non-markov,N:,3,t:,0.308,g:,0.284,pingjunzhi:,0.013132485
non-markov,N:,3,t:,0.308,g:,0.288,pingjunzhi:,0.010474787
non-markov,N:,3,t:,0.308,g:,0.292,pingjunzhi:,0.011099704
non-markov,N:,3,t:,0.308,g:,0.296,pingjunzhi:,0.011359569
non-markov,N:,3,t:,0.308,g:,0.3,pingjunzhi:,0.012241806
non-markov,N:,3,t:,0.308,g:,0.304,pingjunzhi:,0.010889524
non-markov,N:,3,t:,0.308,g:,0.308,pingjunzhi:,0.008592486
non-markov,N:,3,t:,0.308,g:,0.312,pingjunzhi:,0.010705697
non-markov,N:,3,t:,0.308,g:,0.316,pingjunzhi:,0.013277982
non-markov,N:,3,t:,0.308,g:,0.32,pingjunzhi:,0.011960985
non-markov,N:,3,t:,0.308,g:,0.324,pingjunzhi:,0.011478557
non-markov,N:,3,t:,0.308,g:,0.328,pingjunzhi:,0.011660028
non-markov,N:,3,t:,0.308,g:,0.332,pingjunzhi:,0.010350711
non-markov,N:,3,t:,0.308,g:,0.336,pingjunzhi:,0.014391204
non-markov,N:,3,t:,0.308,g:,0.34,pingjunzhi:,0.010530176
non-markov,N:,3,t:,0.308,g:,0.344,pingjunzhi:,0.011455456
non-markov,N:,3,t:,0.308,g:,0.348,pingjunzhi:,0.008935342
non-markov,N:,3,t:,0.308,g:,0.352,pingjunzhi:,0.011901369
non-markov,N:,3,t:,0.308,g:,0.356,pingjunzhi:,0.012676722
non-markov,N:,3,t:,0.308,g:,0.36,pingjunzhi:,0.011192429
non-markov,N:,3,t:,0.308,g:,0.364,pingjunzhi:,0.01198282
non-markov,N:,3,t:,0.308,g:,0.368,pingjunzhi:,0.013219867
non-markov,N:,3,t:,0.308,g:,0.372,pingjunzhi:,0.012763478
non-markov,N:,3,t:,0.308,g:,0.376,pingjunzhi:,0.010974207
non-markov,N:,3,t:,0.308,g:,0.38,pingjunzhi:,0.010501073
non-markov,N:,3,t:,0.308,g:,0.384,pingjunzhi:,0.011164429
non-markov,N:,3,t:,0.308,g:,0.388,pingjunzhi:,0.013065673
non-markov,N:,3,t:,0.308,g:,0.392,pingjunzhi:,0.01219411
non-markov,N:,3,t:,0.308,g:,0.396,pingjunzhi:,0.011825867
non-markov,N:,3,t:,0.308,g:,0.4,pingjunzhi:,0.013029804
non-markov,N:,3,t:,0.312,g:,0,pingjunzhi:,0.010330154
non-markov,N:,3,t:,0.312,g:,0.004,pingjunzhi:,0.011298858
non-markov,N:,3,t:,0.312,g:,0.008,pingjunzhi:,0.011218088
non-markov,N:,3,t:,0.312,g:,0.012,pingjunzhi:,0.009341845
non-markov,N:,3,t:,0.312,g:,0.016,pingjunzhi:,0.010439874
non-markov,N:,3,t:,0.312,g:,0.02,pingjunzhi:,0.008887014
non-markov,N:,3,t:,0.312,g:,0.024,pingjunzhi:,0.009616597
non-markov,N:,3,t:,0.312,g:,0.028,pingjunzhi:,0.010876111
non-markov,N:,3,t:,0.312,g:,0.032,pingjunzhi:,0.010879133
non-markov,N:,3,t:,0.312,g:,0.036,pingjunzhi:,0.010316426
non-markov,N:,3,t:,0.312,g:,0.04,pingjunzhi:,0.009333426
non-markov,N:,3,t:,0.312,g:,0.044,pingjunzhi:,0.010106449
non-markov,N:,3,t:,0.312,g:,0.048,pingjunzhi:,0.010732599
non-markov,N:,3,t:,0.312,g:,0.052,pingjunzhi:,0.010819971
non-markov,N:,3,t:,0.312,g:,0.056,pingjunzhi:,0.01080923
non-markov,N:,3,t:,0.312,g:,0.06,pingjunzhi:,0.009596889
non-markov,N:,3,t:,0.312,g:,0.064,pingjunzhi:,0.010665804
non-markov,N:,3,t:,0.312,g:,0.068,pingjunzhi:,0.010825483
non-markov,N:,3,t:,0.312,g:,0.072,pingjunzhi:,0.009683202
non-markov,N:,3,t:,0.312,g:,0.076,pingjunzhi:,0.010506636
non-markov,N:,3,t:,0.312,g:,0.08,pingjunzhi:,0.011102048
non-markov,N:,3,t:,0.312,g:,0.084,pingjunzhi:,0.011326833
non-markov,N:,3,t:,0.312,g:,0.088,pingjunzhi:,0.009444885
non-markov,N:,3,t:,0.312,g:,0.092,pingjunzhi:,0.008742126
non-markov,N:,3,t:,0.312,g:,0.096,pingjunzhi:,0.009695388
non-markov,N:,3,t:,0.312,g:,0.1,pingjunzhi:,0.010976224
non-markov,N:,3,t:,0.312,g:,0.104,pingjunzhi:,0.009032425
non-markov,N:,3,t:,0.312,g:,0.108,pingjunzhi:,0.011425359
non-markov,N:,3,t:,0.312,g:,0.112,pingjunzhi:,0.009013394
non-markov,N:,3,t:,0.312,g:,0.116,pingjunzhi:,0.011895372
non-markov,N:,3,t:,0.312,g:,0.12,pingjunzhi:,0.009131019
non-markov,N:,3,t:,0.312,g:,0.124,pingjunzhi:,0.008742475
non-markov,N:,3,t:,0.312,g:,0.128,pingjunzhi:,0.010938231
non-markov,N:,3,t:,0.312,g:,0.132,pingjunzhi:,0.009799212
non-markov,N:,3,t:,0.312,g:,0.136,pingjunzhi:,0.009227893
non-markov,N:,3,t:,0.312,g:,0.14,pingjunzhi:,0.009952301
non-markov,N:,3,t:,0.312,g:,0.144,pingjunzhi:,0.009770954
non-markov,N:,3,t:,0.312,g:,0.148,pingjunzhi:,0.009409745
non-markov,N:,3,t:,0.312,g:,0.152,pingjunzhi:,0.010844751
non-markov,N:,3,t:,0.312,g:,0.156,pingjunzhi:,0.009584304
non-markov,N:,3,t:,0.312,g:,0.16,pingjunzhi:,0.010962561
non-markov,N:,3,t:,0.312,g:,0.164,pingjunzhi:,0.010067709
non-markov,N:,3,t:,0.312,g:,0.168,pingjunzhi:,0.009603733
non-markov,N:,3,t:,0.312,g:,0.172,pingjunzhi:,0.011428686
non-markov,N:,3,t:,0.312,g:,0.176,pingjunzhi:,0.010507474
non-markov,N:,3,t:,0.312,g:,0.18,pingjunzhi:,0.010358368
non-markov,N:,3,t:,0.312,g:,0.184,pingjunzhi:,0.009123463
non-markov,N:,3,t:,0.312,g:,0.188,pingjunzhi:,0.010723504
non-markov,N:,3,t:,0.312,g:,0.192,pingjunzhi:,0.010606264
non-markov,N:,3,t:,0.312,g:,0.196,pingjunzhi:,0.010990486
non-markov,N:,3,t:,0.312,g:,0.2,pingjunzhi:,0.010171919
non-markov,N:,3,t:,0.312,g:,0.204,pingjunzhi:,0.011542484
non-markov,N:,3,t:,0.312,g:,0.208,pingjunzhi:,0.010918901
non-markov,N:,3,t:,0.312,g:,0.212,pingjunzhi:,0.010918008
non-markov,N:,3,t:,0.312,g:,0.216,pingjunzhi:,0.011354414
non-markov,N:,3,t:,0.312,g:,0.22,pingjunzhi:,0.009468476
non-markov,N:,3,t:,0.312,g:,0.224,pingjunzhi:,0.010205522
non-markov,N:,3,t:,0.312,g:,0.228,pingjunzhi:,0.009839143
non-markov,N:,3,t:,0.312,g:,0.232,pingjunzhi:,0.012790142
non-markov,N:,3,t:,0.312,g:,0.236,pingjunzhi:,0.011418682
non-markov,N:,3,t:,0.312,g:,0.24,pingjunzhi:,0.009665548
non-markov,N:,3,t:,0.312,g:,0.244,pingjunzhi:,0.011620079
non-markov,N:,3,t:,0.312,g:,0.248,pingjunzhi:,0.01267375
non-markov,N:,3,t:,0.312,g:,0.252,pingjunzhi:,0.012020855
non-markov,N:,3,t:,0.312,g:,0.256,pingjunzhi:,0.009323145
non-markov,N:,3,t:,0.312,g:,0.26,pingjunzhi:,0.011915657
non-markov,N:,3,t:,0.312,g:,0.264,pingjunzhi:,0.011989023
non-markov,N:,3,t:,0.312,g:,0.268,pingjunzhi:,0.011059549
non-markov,N:,3,t:,0.312,g:,0.272,pingjunzhi:,0.0125928
non-markov,N:,3,t:,0.312,g:,0.276,pingjunzhi:,0.009803439
non-markov,N:,3,t:,0.312,g:,0.28,pingjunzhi:,0.011460378
non-markov,N:,3,t:,0.312,g:,0.284,pingjunzhi:,0.010175461
non-markov,N:,3,t:,0.312,g:,0.288,pingjunzhi:,0.011426555
non-markov,N:,3,t:,0.312,g:,0.292,pingjunzhi:,0.012056118
non-markov,N:,3,t:,0.312,g:,0.296,pingjunzhi:,0.01027392
non-markov,N:,3,t:,0.312,g:,0.3,pingjunzhi:,0.013350567
non-markov,N:,3,t:,0.312,g:,0.304,pingjunzhi:,0.012994126
